Year,Round,W_Region,W_Seed,W_Team,W_Score,L_Region,L_Seed,L_Team,L_Score,OT
2023,Second Round (Round of 32),4,8,Arkansas,72,4,1,Kansas,71,0
2023,Second Round (Round of 32),4,4,UConn,70,4,5,Saint Mary’s,55,0
2023,Second Round (Round of 32),4,3,Gonzaga,84,4,6,TCU,81,0
2023,Second Round (Round of 32),4,2,UCLA,68,4,7,Northwestern,63,0
2023,Second Round (Round of 32),2,9,FAU,78,2,16,FDU,70,0
2023,Second Round (Round of 32),2,4,Tennessee,65,2,5,Duke,52,0
2023,Second Round (Round of 32),2,3,Kansas St.,75,2,6,Kentucky,69,0
2023,Second Round (Round of 32),2,7,Michigan St.,69,2,2,Marquette,60,0
2023,Second Round (Round of 32),1,1,Alabama,73,1,8,Maryland,51,0
2023,Second Round (Round of 32),1,5,San Diego St.,75,1,13,Furman,52,0
2023,Second Round (Round of 32),1,6,Creighton,85,1,3,Baylor,76,0
2023,Second Round (Round of 32),1,15,Princeton,78,1,7,Missouri,63,0
2023,Sweet 16,3,5,Miami (FL),89,3,1,Houston,75,0
2023,Sweet 16,3,2,Texas,83,3,3,Xavier,71,0
2023,Sweet 16,4,4,UConn,88,4,8,Arkansas,65,0
2023,Sweet 16,4,3,Gonzaga,79,4,2,UCLA,76,0
2023,Sweet 16,2,9,FAU,62,2,4,Tennessee,55,0
2023,Sweet 16,2,3,Kansas St.,98,2,7,Michigan St.,93,0
2023,Sweet 16,1,5,San Diego St.,71,1,1,Alabama,64,0
2023,Sweet 16,1,6,Creighton,86,1,15,Princeton,75,0
2023,Elite Eight,3,5,Miami (FL),88,3,2,Texas,81,0
2023,Elite Eight,4,4,UConn,82,4,3,Gonzaga,54,0
2023,Elite Eight,2,9,FAU,79,2,3,Kansas St.,76,0
2023,Elite Eight,1,5,San Diego St.,57,1,6,Creighton,56,0
2023,Final Four,1,5,San Diego St.,72,2,9,FAU,71,0
2023,Final Four,4,4,UConn,72,3,5,Miami (FL),59,0
2023,National Championship,4,4,UConn,76,1,5,San Diego St.,59,0
2024,First Four,2,16,Wagner,71,2,16,Howard,68,0
2024,First Four,4,10,Colorado State,67,4,10,West Virginia,42,0
2024,First Four,4,16,Grambling State,88,4,16,Montana St.,81,1
2024,First Four,3,10,Colorado,60,3,10,Boise St.,53,0
2024,First Round (Round of 64),1,1,UConn,91,1,16,Stetson,52,0
2024,First Round (Round of 64),1,9,Northwestern,77,1,8,Florida Atlantic,65,1
2024,First Round (Round of 64),1,5,San Diego State,69,1,12,UAB,65,0
2024,First Round (Round of 64),1,13,Yale,78,1,4,Auburn,76,0
2024,First Round (Round of 64),1,11,Duquesne,71,1,6,BYU,67,0
2024,First Round (Round of 64),1,3,Illinois,85,1,14,Morehead State,69,0
2024,First Round (Round of 64),1,7,Washington State,66,1,10,Drake,61,0
2024,First Round (Round of 64),1,2,Iowa State,82,1,15,South Dakota State,65,0
2024,First Round (Round of 64),2,1,North Carolina,90,2,16,Wagner,62,0
2024,First Round (Round of 64),2,9,Michigan State,69,2,8,Mississippi State,51,0
2024,First Round (Round of 64),2,12,Grand Canyon,75,2,5,Saint Mary's,66,0
2024,First Round (Round of 64),2,4,Alabama,109,2,13,Charleston,96,0
2024,First Round (Round of 64),2,6,Clemson,77,2,11,New Mexico,56,0
2024,First Round (Round of 64),2,3,Baylor,92,2,14,Colgate,67,0
2024,First Round (Round of 64),2,7,Dayton,63,2,10,Nevada,60,0
2024,First Round (Round of 64),2,2,Arizona,85,2,15,Long Beach State,65,0
2024,First Round (Round of 64),3,1,Houston,86,3,16,Longwood,46,0
2024,First Round (Round of 64),3,9,Texas A&M,98,3,8,Nebraska,83,0
2024,First Round (Round of 64),3,12,James Madison,72,3,5,Wisconsin,61,0
2024,First Round (Round of 64),3,4,Duke,64,3,13,Vermont,47,0
2024,First Round (Round of 64),3,11,NC State,80,3,6,Texas Tech,67,0
2024,First Round (Round of 64),3,14,Oakland,80,3,3,Kentucky,76,0
2024,First Round (Round of 64),3,10,Colorado,102,3,7,Florida,100,0
2024,First Round (Round of 64),3,2,Marquette,87,3,15,Western Kentucky,69,0
2024,First Round (Round of 64),4,1,Purdue,78,4,16,Grambling State,50,0
2024,First Round (Round of 64),4,8,Utah State,88,4,9,TCU,72,0
2024,First Round (Round of 64),4,5,Gonzaga,86,4,12,McNeese,65,0
2024,First Round (Round of 64),4,4,Kansas,93,4,13,Samford,89,0
2024,First Round (Round of 64),4,11,Oregon,87,4,6,South Carolina,73,0
2024,First Round (Round of 64),4,3,Creighton,77,4,14,Akron,60,0
2024,First Round (Round of 64),4,7,Texas,56,4,10,Colorado State,44,0
2024,First Round (Round of 64),4,2,Tennessee,83,4,15,Saint Peter's,49,0
2024,Second Round (Round of 32),1,1,UConn,75,1,9,Northwestern,58,0
2024,Second Round (Round of 32),1,5,San Diego State,85,1,13,Yale,57,0
2024,Second Round (Round of 32),1,3,Illinois,89,1,11,Duquesne,63,0
2024,Second Round (Round of 32),1,2,Iowa State,67,1,7,Washington State,56,0
2024,Second Round (Round of 32),2,1,North Carolina,85,2,9,Michigan State,69,0
2024,Second Round (Round of 32),2,4,Alabama,72,2,12,Grand Canyon,61,0
2024,Second Round (Round of 32),2,6,Clemson,72,2,3,Baylor,64,0
2024,Second Round (Round of 32),2,2,Arizona,78,2,7,Dayton,68,0
2024,Second Round (Round of 32),3,1,Houston,100,3,9,Texas A&M,95,1
2024,Second Round (Round of 32),3,4,Duke,93,3,12,James Madison,55,0
2024,Second Round (Round of 32),3,11,NC State,79,3,14,Oakland,73,1
2024,Second Round (Round of 32),3,2,Marquette,81,3,10,Colorado,77,0
2024,Second Round (Round of 32),4,1,Purdue,106,4,8,Utah State,67,0
2024,Second Round (Round of 32),4,5,Gonzaga,89,4,4,Kansas,68,0
2024,Second Round (Round of 32),4,3,Creighton,86,4,11,Oregon,73,1
2024,Second Round (Round of 32),4,2,Tennessee,62,4,7,Texas,58,0
2024,Sweet 16,1,1,UConn,82,1,5,San Diego State,52,0
2024,Sweet 16,1,3,Illinois,72,1,2,Iowa State,69,0
2024,Sweet 16,2,4,Alabama,89,2,1,North Carolina,87,0
2024,Sweet 16,2,6,Clemson,77,2,2,Arizona,72,0
2024,Sweet 16,3,4,Duke,54,3,1,Houston,51,0
2024,Sweet 16,3,11,NC State,67,3,2,Marquette,58,0
2024,Sweet 16,4,1,Purdue,80,4,5,Gonzaga,68,0
2024,Sweet 16,4,2,Tennessee,82,4,3,Creighton,75,0
2024,Elite Eight,1,1,UConn,77,1,3,Illinois,52,0
2024,Elite Eight,2,4,Alabama,89,2,6,Clemson,82,0
2024,Elite Eight,3,11,NC State,76,3,4,Duke,64,0
2024,Elite Eight,4,1,Purdue,72,4,2,Tennessee,66,0
2024,Final Four,1,1,UConn,86,2,4,Alabama,72,0
2024,Final Four,4,1,Purdue,63,3,11,NC State,50,0
2024,National Championship,1,1,UConn,75,4,1,Purdue,60,0
2025,First Four,1,16,Alabama State,70,1,16,Saint Francis,68,0
2025,First Four,1,11,North Carolina,95,1,11,San Diego State,68,0
2025,First Four,3,16,Mount St. Mary's,83,3,16,American,72,0
2025,First Four,4,11,Xavier,86,4,11,Texas,80,0
2025,First Round (Round of 64),1,9,Creighton,89,1,8,Louisville,75,0
2025,First Round (Round of 64),4,4,Purdue,75,4,13,High Point,63,0
2025,First Round (Round of 64),3,3,Wisconsin,85,3,14,Montana,66,0
2025,First Round (Round of 64),4,1,Houston,78,4,16,SIU Edwardsville,40,0
2025,First Round (Round of 64),1,1,Auburn,83,1,16,Alabama State,63,0
2025,First Round (Round of 64),4,12,McNeese,69,4,5,Clemson,67,0
2025,First Round (Round of 64),3,6,BYU,80,3,11,VCU,71,0
2025,First Round (Round of 64),4,8,Gonzaga,89,4,9,Georgia,68,0
2025,First Round (Round of 64),4,2,Tennessee,77,4,15,Wofford,62,0
2025,First Round (Round of 64),2,10,Arkansas,79,2,7,Kansas,72,0
2025,First Round (Round of 64),1,4,Texas A&M,80,1,13,Yale,71,0
2025,First Round (Round of 64),2,11,Drake,67,2,6,Missouri,57,0
2025,First Round (Round of 64),4,7,UCLA,72,4,10,Utah State,47,0
2025,First Round (Round of 64),2,2,St. John's,83,2,15,Omaha,53,0
2025,First Round (Round of 64),1,5,Michigan,68,1,12,UC San Diego,65,0
2025,First Round (Round of 64),2,3,Texas Tech,82,2,14,UNC Wilmington,72,0
2025,First Round (Round of 64),3,9,Baylor,75,3,8,Mississippi State,72,0
2025,First Round (Round of 64),3,2,Alabama,90,3,15,Robert Morris,81,0
2025,First Round (Round of 64),1,3,Iowa State,82,1,14,Lipscomb,55,0
2025,First Round (Round of 64),2,12,Colorado State,78,2,5,Memphis,70,0
2025,First Round (Round of 64),3,1,Duke,93,3,16,Mount St. Mary's,49,0
2025,First Round (Round of 64),3,7,Saint Mary's,59,3,10,Vanderbilt,56,0
2025,First Round (Round of 64),1,6,Ole Miss,71,1,11,North Carolina,64,0
2025,First Round (Round of 64),2,4,Maryland,81,2,13,Grand Canyon,49,0
2025,First Round (Round of 64),2,1,Florida,95,2,16,Norfolk State,69,0
2025,First Round (Round of 64),4,3,Kentucky,76,4,14,Troy,57,0
2025,First Round (Round of 64),1,10,New Mexico,75,1,7,Marquette,66,0
2025,First Round (Round of 64),3,4,Arizona,93,3,13,Akron,65,0
2025,First Round (Round of 64),2,8,UConn,67,2,9,Oklahoma,59,0
2025,First Round (Round of 64),4,6,Illinois,86,4,11,Xavier,73,0
2025,First Round (Round of 64),1,2,Michigan State,87,1,15,Bryant,62,0
2025,First Round (Round of 64),3,5,Oregon,81,3,12,Liberty,52,0
2025,Second Round (Round of 32),4,4,Purdue,76,4,12,McNeese,62,0
2025,Second Round (Round of 32),2,10,Arkansas,75,2,2,St. John's,66,0
2025,Second Round (Round of 32),1,5,Michigan,91,1,4,Texas A&M,79,0
2025,Second Round (Round of 32),2,3,Texas Tech,77,2,11,Drake,64,0
2025,Second Round (Round of 32),1,1,Auburn,82,1,9,Creighton,70,0
2025,Second Round (Round of 32),3,6,BYU,91,3,3,Wisconsin,89,0
2025,Second Round (Round of 32),4,1,Houston,81,4,8,Gonzaga,76,0
2025,Second Round (Round of 32),4,2,Tennessee,67,4,7,UCLA,58,0
2025,Second Round (Round of 32),2,1,Florida,77,2,8,UConn,75,0
2025,Second Round (Round of 32),3,1,Duke,89,3,9,Baylor,66,0
2025,Second Round (Round of 32),4,3,Kentucky,84,4,6,Illinois,75,0
2025,Second Round (Round of 32),3,2,Alabama,80,3,7,Saint Mary's,66,0
2025,Second Round (Round of 32),2,4,Maryland,72,2,12,Colorado State,71,0
2025,Second Round (Round of 32),1,6,Ole Miss,91,1,3,Iowa State,78,0
2025,Second Round (Round of 32),1,2,Michigan State,71,1,10,New Mexico,63,0
2025,Second Round (Round of 32),3,4,Arizona,87,3,5,Oregon,83,0
2025,Sweet 16,3,2,Alabama,113,3,6,BYU,88,0
2025,Sweet 16,2,1,Florida,87,2,4,Maryland,71,0
2025,Sweet 16,3,1,Duke,100,3,4,Arizona,93,0
2025,Sweet 16,2,3,Texas Tech,85,2,10,Arkansas,83,1
2025,Sweet 16,1,2,Michigan State,73,1,6,Ole Miss,70,0
2025,Sweet 16,4,2,Tennessee,78,4,3,Kentucky,65,0
2025,Sweet 16,1,1,Auburn,78,1,5,Michigan,65,0
2025,Sweet 16,4,1,Houston,62,4,4,Purdue,60,0
2025,Elite Eight,2,1,Florida,84,2,3,Texas Tech,79,0
2025,Elite Eight,3,1,Duke,85,3,2,Alabama,65,0
2025,Elite Eight,4,1,Houston,69,4,2,Tennessee,50,0
2025,Elite Eight,1,1,Auburn,70,1,2,Michigan State,64,0
2025,Final Four,2,1,Florida,79,1,1,Auburn,73,0
2025,Final Four,4,1,Houston,70,3,1,Duke,67,0
2025,National Championship,2,1,Florida,65,4,1,Houston,63,0
2026,First Four,4,11,Texas,68,4,11,NC State,66,0
2026,First Four,3,11,Miami (OH),89,3,11,SMU,79,0
2026,First Four,2,16,Prairie View A&M,67,2,16,Lehigh,55,0
2026,First Four,3,16,Howard,86,3,16,UMBC,83,0
2026,First Round (Round of 64),1,1,Duke,71,1,16,Siena,65,0
2026,First Round (Round of 64),1,2,UConn,82,1,15,Furman,71,0
2026,First Round (Round of 64),1,3,Michigan State,92,1,14,North Dakota St,67,0
2026,First Round (Round of 64),1,4,Kansas,68,1,13,California Baptist,60,0
2026,First Round (Round of 64),1,5,St. John's,79,1,12,Northern Iowa,53,0
2026,First Round (Round of 64),1,6,Louisville,83,1,11,South Florida,79,0
2026,First Round (Round of 64),1,7,UCLA,75,1,10,UCF,71,0
2026,First Round (Round of 64),1,9,TCU,66,1,8,Ohio St,64,0
2026,First Round (Round of 64),2,1,Florida,114,2,16,Prairie View A&M,55,0
2026,First Round (Round of 64),2,2,Houston,78,2,15,Idaho,47,0
2026,First Round (Round of 64),2,3,Illinois,105,2,14,Penn,70,0
2026,First Round (Round of 64),2,4,Nebraska,76,2,13,Troy,47,0
2026,First Round (Round of 64),2,5,Vanderbilt,78,2,12,McNeese,68,0
2026,First Round (Round of 64),2,11,VCU,82,2,6,North Carolina,78,1
2026,First Round (Round of 64),2,10,Texas A&M,63,2,7,Saint Mary's,50,0
2026,First Round (Round of 64),2,8,Clemson,61,2,9,Iowa,67,0
2026,First Round (Round of 64),3,1,Michigan,101,3,16,Howard,80,0
2026,First Round (Round of 64),3,2,Iowa State,108,3,15,Tennessee St,74,0
2026,First Round (Round of 64),3,3,Virginia,82,3,14,Wright St,73,0
2026,First Round (Round of 64),3,4,Alabama,90,3,13,Hofstra,70,0
2026,First Round (Round of 64),3,5,Texas Tech,91,3,12,Akron,71,0
2026,First Round (Round of 64),3,6,Tennessee,78,3,11,Miami (OH),56,0
2026,First Round (Round of 64),3,7,Kentucky,89,3,10,Santa Clara,84,1
2026,First Round (Round of 64),3,9,Saint Louis,102,3,8,Georgia,77,0
2026,First Round (Round of 64),4,1,Arizona,92,4,16,LIU,58,0
2026,First Round (Round of 64),4,2,Purdue,104,4,15,Queens,71,0
2026,First Round (Round of 64),4,3,Gonzaga,73,4,14,Kennesaw St,64,0
2026,First Round (Round of 64),4,4,Arkansas,97,4,13,Hawaii,78,0
2026,First Round (Round of 64),4,12,High Point,83,4,5,Wisconsin,82,0
2026,First Round (Round of 64),4,11,Texas,79,4,6,BYU,71,0
2026,First Round (Round of 64),4,7,Miami (FL),80,4,10,Missouri,66,0
2026,First Round (Round of 64),4,8,Villanova,76,4,9,Utah St,86,0
2026,Second Round (Round of 32),1,1,Duke,81,1,9,TCU,58,0
2026,Second Round (Round of 32),1,4,Kansas,,1,5,St. John's,,
2026,Second Round (Round of 32),1,3,Michigan State,77,1,6,Louisville,69,0
2026,Second Round (Round of 32),1,2,UConn,,1,7,UCLA,,
2026,Second Round (Round of 32),2,1,Florida,,2,9,Iowa,,
2026,Second Round (Round of 32),2,4,Nebraska,74,2,5,Vanderbilt,72,0
2026,Second Round (Round of 32),2,3,Illinois,76,2,11,VCU,55,0
2026,Second Round (Round of 32),2,2,Houston,88,2,10,Texas A&M,57,0
2026,Second Round (Round of 32),3,1,Michigan,95,3,9,Saint Louis,72,0
2026,Second Round (Round of 32),3,4,Alabama,,3,5,Texas Tech,,
2026,Second Round (Round of 32),3,3,Virginia,,3,6,Tennessee,,
2026,Second Round (Round of 32),3,2,Iowa State,,3,7,Kentucky,,
2026,Second Round (Round of 32),4,1,Arizona,,4,9,Utah St,,
2026,Second Round (Round of 32),4,4,Arkansas,94,4,12,High Point,88,0
2026,Second Round (Round of 32),4,3,Gonzaga,68,4,11,Texas,74,0
2026,Second Round (Round of 32),4,2,Purdue,,4,7,Miami (FL),,
